date,source,region,indicator,value,unit,reference_year,data_type
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,18.4,WB standard,2011,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,18.9,WB standard,2010,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,19.5,WB standard,2009,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,20.0,WB standard,2008,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,20.7,WB standard,2007,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,21.3,WB standard,2006,historical
2026-05-18,World Bank,Mexico,under5_mortality_per_1000,22.1,WB standard,2005,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.7,WB standard,2015,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.72,WB standard,2014,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.74,WB standard,2013,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.76,WB standard,2012,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.79,WB standard,2011,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.81,WB standard,2010,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.84,WB standard,2009,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.87,WB standard,2008,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.89,WB standard,2007,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.92,WB standard,2006,historical
2026-05-18,World Bank,India,hospital_beds_per_1000,1.95,WB standard,2005,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,3.82,WB standard,2015,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,3.57,WB standard,2014,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,3.32,WB standard,2013,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,3.04,WB standard,2012,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,2.72,WB standard,2011,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,2.51,WB standard,2010,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,2.32,WB standard,2009,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,2.16,WB standard,2008,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,2.02,WB standard,2007,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,1.94,WB standard,2006,historical
2026-05-18,World Bank,China,hospital_beds_per_1000,1.87,WB standard,2005,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,2.75,WB standard,2015,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,2.79,WB standard,2014,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,2.86,WB standard,2013,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,2.9,WB standard,2012,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,2.94,WB standard,2011,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.03,WB standard,2010,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.07,WB standard,2009,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.12,WB standard,2008,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.13,WB standard,2007,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.17,WB standard,2006,historical
2026-05-18,World Bank,USA,hospital_beds_per_1000,3.2,WB standard,2005,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.39,WB standard,2015,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.48,WB standard,2014,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.49,WB standard,2013,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.51,WB standard,2012,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.55,WB standard,2011,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.59,WB standard,2010,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.58,WB standard,2009,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.6,WB standard,2008,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.5,WB standard,2007,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.48,WB standard,2006,historical
2026-05-18,World Bank,Brazil,hospital_beds_per_1000,2.52,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.46,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.47,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.47,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.45,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.43,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.42,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.43,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.44,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.46,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.46,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,hospital_beds_per_1000,0.47,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.76,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.6,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.58,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.61,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.53,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.54,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.49,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.37,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,hospital_beds_per_1000,0.35,WB standard,2007,historical
2026-05-18,World Bank,South Africa,hospital_beds_per_1000,2.25,WB standard,2010,historical
2026-05-18,World Bank,South Africa,hospital_beds_per_1000,2.32,WB standard,2008,historical
2026-05-18,World Bank,South Africa,hospital_beds_per_1000,2.34,WB standard,2007,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.0,WB standard,2015,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.01,WB standard,2014,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.02,WB standard,2013,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.02,WB standard,2012,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.03,WB standard,2011,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.05,WB standard,2010,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.02,WB standard,2009,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.03,WB standard,2008,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.06,WB standard,2007,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.02,WB standard,2006,historical
2026-05-18,World Bank,Mexico,hospital_beds_per_1000,1.05,WB standard,2005,historical
2026-05-18,World Bank,Brazil,physicians_per_1000,1.906,WB standard,2013,historical
2026-05-18,World Bank,Brazil,physicians_per_1000,1.87,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.476,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.478,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.412,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.39,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.373,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.352,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.343,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.33,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.317,WB standard,2007,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.305,WB standard,2006,historical
2026-05-18,World Bank,Bangladesh,physicians_per_1000,0.296,WB standard,2005,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.763,WB standard,2015,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.74,WB standard,2014,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.729,WB standard,2013,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.715,WB standard,2012,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.709,WB standard,2011,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.705,WB standard,2010,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.69,WB standard,2009,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.679,WB standard,2008,historical
2026-05-18,World Bank,South Africa,physicians_per_1000,0.679,WB standard,2007,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.34,WB standard,2015,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.237,WB standard,2014,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.164,WB standard,2013,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.12,WB standard,2012,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.109,WB standard,2011,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,2.007,WB standard,2010,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,1.987,WB standard,2009,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,1.957,WB standard,2008,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,1.929,WB standard,2007,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,1.886,WB standard,2006,historical
2026-05-18,World Bank,Mexico,physicians_per_1000,1.768,WB standard,2005,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.596,WB standard,2015,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.62,WB standard,2014,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.749,WB standard,2013,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.329,WB standard,2012,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.246,WB standard,2011,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.336,WB standard,2010,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.546,WB standard,2009,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.589,WB standard,2008,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.581,WB standard,2007,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.669,WB standard,2006,historical
2026-05-18,World Bank,India,health_expenditure_pct_gdp,3.855,WB standard,2005,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.909,WB standard,2015,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.396,WB standard,2014,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,7.977,WB standard,2013,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,7.736,WB standard,2012,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,7.788,WB standard,2011,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,7.945,WB standard,2010,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.395,WB standard,2009,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.011,WB standard,2008,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.202,WB standard,2007,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.25,WB standard,2006,historical
2026-05-18,World Bank,Brazil,health_expenditure_pct_gdp,8.035,WB standard,2005,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.94,WB standard,2015,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.977,WB standard,2014,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.991,WB standard,2013,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.893,WB standard,2012,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.797,WB standard,2011,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.788,WB standard,2010,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.839,WB standard,2009,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,9.033,WB standard,2008,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,8.76,WB standard,2007,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,8.54,WB standard,2006,historical
2026-05-18,World Bank,UK,health_expenditure_pct_gdp,8.381,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.495,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.489,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.416,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.222,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.231,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.43,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.5,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.568,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.624,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.731,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,health_expenditure_pct_gdp,2.373,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.272,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.279,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.296,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.354,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.364,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.288,WB standard,2010,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.183,WB standard,2009,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.119,WB standard,2008,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.173,WB standard,2007,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.106,WB standard,2006,historical
2026-05-18,World Bank,Bangladesh,health_expenditure_pct_gdp,2.059,WB standard,2005,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.582,WB standard,2015,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.348,WB standard,2014,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.421,WB standard,2013,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.36,WB standard,2012,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.321,WB standard,2011,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.297,WB standard,2010,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.58,WB standard,2009,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.696,WB standard,2008,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,3.91,WB standard,2007,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,4.258,WB standard,2006,historical
2026-05-18,World Bank,Nigeria,health_expenditure_pct_gdp,4.466,WB standard,2005,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,8.053,WB standard,2015,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,7.871,WB standard,2014,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,8.103,WB standard,2013,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,8.004,WB standard,2012,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,7.944,WB standard,2011,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,7.794,WB standard,2010,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,7.649,WB standard,2009,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,7.148,WB standard,2008,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,6.905,WB standard,2007,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,6.877,WB standard,2006,historical
2026-05-18,World Bank,South Africa,health_expenditure_pct_gdp,6.862,WB standard,2005,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.527,WB standard,2015,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.353,WB standard,2014,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.577,WB standard,2013,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.421,WB standard,2012,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.301,WB standard,2011,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.49,WB standard,2010,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.848,WB standard,2009,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.446,WB standard,2008,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.507,WB standard,2007,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.406,WB standard,2006,historical
2026-05-18,World Bank,Mexico,health_expenditure_pct_gdp,5.581,WB standard,2005,historical
2026-05-18,World Bank,India,measles_vaccination_pct,87.0,WB standard,2015,historical
2026-05-18,World Bank,India,measles_vaccination_pct,85.0,WB standard,2014,historical
2026-05-18,World Bank,India,measles_vaccination_pct,83.0,WB standard,2013,historical
2026-05-18,World Bank,India,measles_vaccination_pct,83.0,WB standard,2012,historical
2026-05-18,World Bank,India,measles_vaccination_pct,84.0,WB standard,2011,historical
2026-05-18,World Bank,India,measles_vaccination_pct,82.0,WB standard,2010,historical
2026-05-18,World Bank,India,measles_vaccination_pct,78.0,WB standard,2009,historical
2026-05-18,World Bank,India,measles_vaccination_pct,72.0,WB standard,2008,historical
2026-05-18,World Bank,India,measles_vaccination_pct,70.0,WB standard,2007,historical
2026-05-18,World Bank,India,measles_vaccination_pct,69.0,WB standard,2006,historical
2026-05-18,World Bank,India,measles_vaccination_pct,68.0,WB standard,2005,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2015,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2014,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2013,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2012,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2011,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2010,historical
2026-05-18,World Bank,China,measles_vaccination_pct,99.0,WB standard,2009,historical
2026-05-18,World Bank,China,measles_vaccination_pct,97.0,WB standard,2008,historical
2026-05-18,World Bank,China,measles_vaccination_pct,94.0,WB standard,2007,historical
2026-05-18,World Bank,China,measles_vaccination_pct,93.0,WB standard,2006,historical
2026-05-18,World Bank,China,measles_vaccination_pct,86.0,WB standard,2005,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2015,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2014,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2013,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,91.0,WB standard,2012,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2011,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2010,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,90.0,WB standard,2009,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2008,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2007,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2006,historical
2026-05-18,World Bank,USA,measles_vaccination_pct,92.0,WB standard,2005,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,96.0,WB standard,2015,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,97.0,WB standard,2014,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,98.0,WB standard,2013,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2012,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2011,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2010,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2009,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2008,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2007,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,99.0,WB standard,2006,historical
2026-05-18,World Bank,Brazil,measles_vaccination_pct,98.0,WB standard,2005,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,75.0,WB standard,2015,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,71.0,WB standard,2014,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,68.0,WB standard,2013,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,63.0,WB standard,2012,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,59.0,WB standard,2011,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,57.0,WB standard,2010,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,56.0,WB standard,2009,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,56.0,WB standard,2008,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,57.0,WB standard,2007,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,59.0,WB standard,2006,historical
2026-05-18,World Bank,Pakistan,measles_vaccination_pct,61.0,WB standard,2005,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,97.0,WB standard,2015,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,94.0,WB standard,2014,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,91.0,WB standard,2013,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,88.0,WB standard,2012,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,93.0,WB standard,2011,historical
2026-05-18,World Bank,Bangladesh,measles_vaccination_pct,88.0,WB standard,2010,historical
